Date Time,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-01 00:00:00,2.7365485943238474,2.813274181763862,2.7280235290527344,2.7280235290527344,1800.0,0.0,0.0
2020-06-02 00:00:00,2.958200640887561,2.958200640887561,2.7450737953186035,2.7450737953186035,2900.0,0.0,0.0
2020-06-03 00:00:00,2.8047492504119873,2.8047492504119873,2.8047492504119873,2.8047492504119873,500.0,0.0,0.0
2020-06-04 00:00:00,2.8047492504119873,2.8047492504119873,2.8047492504119873,2.8047492504119873,0.0,0.0,0.0
2020-06-05 00:00:00,2.9326252937316895,3.0860764683458353,2.9326252937316895,2.9326252937316895,4700.0,0.0,0.0
2020-06-08 00:00:00,3.1031268894302997,3.478229974517853,2.881474983274821,3.299203395843506,23600.0,0.0,0.0
2020-06-09 00:00:00,3.154277270081564,3.35887904444506,2.8558995723724365,2.8558995723724365,10600.0,0.0,0.0
2020-06-10 00:00:00,3.0093509831603327,3.0093509831603327,2.975250720977783,2.975250720977783,900.0,0.0,0.0
2020-06-11 00:00:00,2.8814749390709897,2.890000004436436,2.770648886066602,2.8217992782592773,3700.0,0.0,0.0
2020-06-12 00:00:00,2.7706489973023127,2.830324457256278,2.642772808433074,2.6853983402252197,15200.0,0.0,0.0
2020-06-15 00:00:00,2.7706488203595,2.9582004572050344,2.719498429379877,2.753598690032959,32300.0,0.0,0.0
2020-06-16 00:00:00,2.8132741712328273,3.657256442928034,2.8047491059936265,3.1969025135040283,120100.0,0.0,0.0
2020-06-17 00:00:00,4.492713553936271,4.68879025352582,3.196902445585786,4.211386203765869,233100.0,0.0,0.0
2020-06-18 00:00:00,4.092035332017191,4.092035332017191,3.2310027366628185,3.5720057487487793,28000.0,0.0,0.0
2020-06-19 00:00:00,3.49528011294131,3.5975808991135185,3.1542772891136863,3.1798524856567383,37600.0,0.0,0.0
2020-06-22 00:00:00,3.4611799087231216,3.810707803906,3.205427735765172,3.392979383468628,16800.0,0.0,0.0
2020-06-23 00:00:00,3.2480530025306047,3.4782299741585314,3.1542772820818024,3.3247787952423096,8900.0,0.0,0.0
2020-06-24 00:00:00,3.4185546145707613,3.5805306507833468,3.256577968597412,3.256577968597412,26600.0,0.0,0.0
2020-06-25 00:00:00,3.171327372064403,3.785132689553022,3.171327372064403,3.5549557209014893,10300.0,0.0,0.0
2020-06-26 00:00:00,3.6657816704113415,3.751032321849639,3.2906781943220746,3.4526548385620117,20700.0,0.0,0.0
2020-06-29 00:00:00,3.5208553901932933,3.9130087967115728,3.4867551293227628,3.5805306434631348,49400.0,0.0,0.0
2020-06-30 00:00:00,3.3588790405729747,3.5634806114470146,2.864424634533266,2.941150426864624,41600.0,0.0,0.0
2020-07-01 00:00:00,2.941150426864624,3.026401081395474,2.6598228604056335,2.941150426864624,34200.0,0.0,0.0
2020-07-02 00:00:00,2.9923007863350777,3.0860765052770516,2.8900000020347423,2.907050132751465,9400.0,0.0,0.0
2020-07-06 00:00:00,3.0860764310314015,3.1372270252045653,3.017875909805298,3.017875909805298,4800.0,0.0,0.0
2020-07-07 00:00:00,3.103126841826174,3.103126841826174,2.8217992782592773,2.8217992782592773,11000.0,0.0,0.0
2020-07-08 00:00:00,2.949675464626653,2.949675464626653,2.693923300181469,2.7621238231658936,15500.0,0.0,0.0
2020-07-09 00:00:00,2.7962240476776543,2.898525034054938,2.659822800259139,2.847374439239502,9100.0,0.0,0.0
2020-07-10 00:00:00,2.6683481693202897,3.0434512581618596,2.6683481693202897,2.770648956298828,17600.0,0.0,0.0
2020-07-13 00:00:00,2.881474869660649,2.8899999348207395,2.7280234935254417,2.8132741451263428,9500.0,0.0,0.0
2020-07-14 00:00:00,2.7706489923964464,2.779174058089061,2.728023663933375,2.7450737953186035,7100.0,0.0,0.0
