Date Time,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-06 00:00:00,52.06159846164433,52.25019569364751,51.52914423834235,52.138729095458984,29020000.0,0.0,0.0
2019-06-07 00:00:00,52.46317576788188,53.41612022560861,52.30741866807551,53.16432189941406,43828000.0,0.0,0.0
2019-06-10 00:00:00,53.59377375979272,54.48153161311577,53.50818441592203,53.88040542602539,28510000.0,0.0,0.0
2019-06-11 00:00:00,54.588513369846964,54.937844969710824,53.72165937962693,53.79480743408203,33508000.0,0.0,0.0
2019-06-12 00:00:00,53.74057002564894,53.86845668245068,53.22553057599115,53.698272705078125,23670000.0,0.0,0.0
2019-06-13 00:00:00,53.9774357234007,54.56860730391138,53.87094640226667,54.29093551635742,20814000.0,0.0,0.0
2019-06-14 00:00:00,54.227735344335954,54.47754047042509,53.816702304182144,54.05655288696289,24582000.0,0.0,0.0
2019-06-17 00:00:00,54.19589512945586,54.801994755428645,54.14115652563316,54.43425369262695,19770000.0,0.0,0.0
2019-06-18 00:00:00,55.31056053205645,55.672826946526534,54.777609004803445,54.99905014038086,34526000.0,0.0,0.0
2019-06-19 00:00:00,55.09857458643435,55.20755444144689,54.5407404789025,54.96272277832031,26714000.0,0.0,0.0
2019-06-20 00:00:00,55.81813769783509,55.86889752222094,55.086634337822474,55.39516067504883,24018000.0,0.0,0.0
2019-06-21 00:00:00,55.22895169977907,56.06047501600074,55.22198503774544,56.000762939453125,50774000.0,0.0,0.0
2019-06-24 00:00:00,55.73354030010638,55.91119208359062,55.4006325588121,55.5693244934082,24236000.0,0.0,0.0
2019-06-25 00:00:00,55.48871196795118,55.51956270162058,53.97196142564332,54.12025451660156,31644000.0,0.0,0.0
2019-06-26 00:00:00,54.290439312244594,54.49546039823681,53.42905993564106,53.75897979736328,34698000.0,0.0,0.0
2019-06-27 00:00:00,54.07895605639084,54.16404805085119,53.53654726878739,53.57536315917969,24078000.0,0.0,0.0
2019-06-28 00:00:00,53.60521462922229,53.882389068603516,53.43452951073089,53.882389068603516,33672000.0,0.0,0.0
2019-07-01 00:00:00,54.790051045623045,55.16575726399659,54.50590993006613,54.73830032348633,29196000.0,0.0,0.0
2019-07-02 00:00:00,54.97865138315708,55.37973371172219,54.721879572852245,55.36530303955078,20630000.0,0.0,0.0
2019-07-03 00:00:00,55.658897510338235,56.13114230084747,55.477266942898034,55.88233184814453,20154000.0,0.0,0.0
2019-07-05 00:00:00,55.702192183734496,56.462556902718234,55.60913883158253,56.36402893066406,29794000.0,0.0,0.0
2019-07-08 00:00:00,56.02564512740581,56.09232766660552,55.32350426173324,55.57380676269531,29888000.0,0.0,0.0
